video_name,extraction_is_none,extraction_type,has_error_key,extraction_keys,extraction_preview
zFubzSu2AOE.mp4,False,dict,True,['error'],{'error': '429 Resource has been exhausted (e.g. check quota).'}
zKaIlT_lK1s.mp4,False,dict,True,['error'],{'error': '429 Resource has been exhausted (e.g. check quota).'}
zP3DcpSSH34.mp4,False,dict,True,['error'],{'error': '429 Resource has been exhausted (e.g. check quota).'}
zE9wNkE820w.mp4,False,dict,True,['error'],{'error': '429 Resource has been exhausted (e.g. check quota).'}
zMIKBDwUcrQ.mp4,False,dict,True,['error'],{'error': '429 Resource has been exhausted (e.g. check quota).'}
z_Wah7jp0Jw.mp4,False,dict,True,['error'],{'error': '429 Resource has been exhausted (e.g. check quota).'}
zeArvKw2Y-c.mp4,False,dict,True,['error'],{'error': '429 Resource has been exhausted (e.g. check quota).'}
zKQbsrRutvE.mp4,False,dict,True,['error'],{'error': '429 Resource has been exhausted (e.g. check quota).'}
zeGT4UArCdc.mp4,False,dict,True,['error'],{'error': '429 Resource has been exhausted (e.g. check quota).'}
zSM6sAtyvyg.mp4,False,dict,True,['error'],{'error': '429 Resource has been exhausted (e.g. check quota).'}
zeeBp2uqcKc.mp4,False,dict,True,['error'],{'error': '429 Resource has been exhausted (e.g. check quota).'}
zkd5dJIVjgM.mp4,True,None,False,,
zcdDg30VBgo.mp4,False,dict,True,['error'],{'error': '429 Resource has been exhausted (e.g. check quota).'}
zrIe6n-ZK_E.mp4,False,dict,True,['error'],{'error': '429 Resource has been exhausted (e.g. check quota).'}
zvydETA5cYw.mp4,True,None,False,,
zvq5rMEbNbw.mp4,False,dict,True,['error'],{'error': '429 Resource has been exhausted (e.g. check quota).'}
zx_cmAIyaDQ.mp4,True,None,False,,
zl71eFcqBnQ.mp4,False,dict,True,['error'],{'error': '429 Resource has been exhausted (e.g. check quota).'}
zwY6acYYO3o.mp4,False,dict,True,['error'],{'error': '429 Resource has been exhausted (e.g. check quota).'}
zv750BWrUhY.mp4,False,dict,True,['error'],{'error': '429 Resource has been exhausted (e.g. check quota).'}
